220;Braugasse;50.9440183;6.8296474;bus
220;Braugasse;50.944093;6.8294436;bus
221;Selma-Lagerlöf-Str.;50.9419592;6.8286684;bus
221;Selma-Lagerlöf-Str.;50.9419592;6.8286684;bus
222;Frechener Weg;50.9387953;6.8263295;bus
223;Üsdorf;50.9351704;6.826683;bus
223;Üsdorf;50.9349541;6.8268545;bus
224;Weiden Sportplatz;50.9423175;6.8414143;bus
225;Stormstr.;50.9421958;6.8450084;bus
225;Stormstr.;50.9421958;6.8450084;bus
226;Weiden Goethestr.;;;
227;Ostlandstr.;50.9357731;6.8328259;bus
227;Ostlandstr.;50.935851;6.8331124;bus
228;Rosenhügel;50.8742951;7.0601342;bahn
229;Diepenbeekallee;50.9354215;6.8457595;bus
229;Diepenbeekallee;50.9353887;6.8460185;bus
230;Im Buschfelde;50.9676957;6.8388806;bus
231;Widdersdorf;50.9663275;6.8342724;bus
232;Adrian-Meller-Str.;50.9635755;6.8303978;bus
232;Adrian-Meller-Str.;50.9635263;6.8302547;bus
233;Blaugasse;50.9629606;6.8304389;bus
233;Blaugasse;50.9606236;6.8298555;bus
234;Stüttgenhof;50.920088;6.8771644;bahn
235;Marsdorf;50.9173738;6.857609;bahn
235;Marsdorf;50.9175772;6.8587466;bahn
236;Piusstr.;50.9460194;6.9259056;bahn
237;Körnerstr.;50.9483207;6.9202904;bahn
238;Gutenbergstr.;50.9504384;6.9281727;bahn
239;Liebigstr.;50.9525184;6.9236134;bahn
239;Liebigstr.;50.9519456;6.924897;bahn
239;Liebigstr.;50.9524297;6.9246305;bus
239;Liebigstr.;50.9524737;6.9245226;bus
239;Liebigstr.;50.952423;6.9246621;bus
240;Lülsdorf Uhlandstr.;;;
241;Weiden Schulstr.;50.9384086;6.8292639;bahn
242;Schaffrathsgasse;50.9716538;6.8702057;bahn
243;Walter-Pauli-Ring;50.9370758;6.9950496;bus
243;Walter-Pauli-Ring;50.9372251;6.9951013;bus
244;Willi-Lauf-Allee;50.9259408;6.8616084;bus
